Temperature,Humidity,HeatIndex,Time
38,74,26,6322
26,34,25,6323
26,58,28,6324
37,53,31,6325
24,40,26,6326
20,17,33,6327
33,64,33,6328
38,80,31,6329
19,38,25,6330
26,58,26,6331
30,40,28,6332
24,69,31,6333
37,62,26,6334
19,35,28,6335
22,13,29,6336
30,11,28,6337
23,27,27,6338
19,60,26,6339
25,60,26,6340
36,50,27,6341
32,22,31,6342
35,18,30,6343
20,39,30,6344
35,70,25,6345
19,56,29,6346
26,36,28,6347
18,69,34,6348
34,55,30,6349
36,28,35,6350
25,75,26,6351
20,66,34,6352
23,18,35,6353
22,35,29,6354
32,56,26,6355
21,25,27,6356
27,14,27,6357
33,14,26,6358
34,62,27,6359
28,39,31,6360
30,38,33,6361
21,40,33,6362
31,22,26,6363
19,77,26,6364
36,23,26,6365
23,20,31,6366
35,35,25,6367
22,40,27,6368
21,14,25,6369
25,15,31,6370
25,46,25,6371
29,13,29,6372
32,44,31,6373
37,70,29,6374
37,33,27,6375
23,51,34,6376
31,57,33,6377
24,53,26,6378
20,69,25,6379
30,42,31,6380
29,69,33,6381
30,74,30,6382
36,65,26,6383
28,33,30,6384
27,33,29,6385
21,56,35,6386
32,62,27,6387
28,65,33,6388
28,56,32,6389
24,34,31,6390
20,16,26,6391
26,63,25,6392
30,32,33,6393
19,31,35,6394
23,25,30,6395
21,73,30,6396
33,43,26,6397
38,73,28,6398
27,17,32,6399
37,23,35,6400
21,14,33,6401
35,20,33,6402
29,57,26,6403
31,37,33,6404
34,35,25,6405
28,57,30,6406
18,28,32,6407
27,54,35,6408
32,69,33,6409
22,72,31,6410
37,38,33,6411
26,79,26,6412
27,24,33,6413
27,38,28,6414
34,29,25,6415
26,20,35,6416
30,74,30,6417
33,65,31,6418
37,45,28,6419
19,69,32,6420
23,30,27,6421
29,14,30,6422
24,55,28,6423
25,19,28,6424
25,19,31,6425
24,58,27,6426
32,22,33,6427
27,63,27,6428
31,24,28,6429
37,62,25,6430
35,78,26,6431
37,26,33,6432
36,59,27,6433
35,58,35,6434
18,75,26,6435
20,21,29,6436
27,48,26,6437
19,30,25,6438
20,44,27,6439
29,39,31,6440
30,40,32,6441
37,42,29,6442
35,43,29,6443
31,40,29,6444
22,46,28,6445
38,63,25,6446
33,54,28,6447
38,47,27,6448
31,80,32,6449
30,70,30,6450
18,73,25,6451
32,66,27,6452
31,40,35,6453
18,71,32,6454
23,36,35,6455
26,47,27,6456
31,24,29,6457
29,62,31,6458
26,46,35,6459
36,63,34,6460
37,76,27,6461
18,46,29,6462
34,34,28,6463
31,54,33,6464
28,20,31,6465
22,45,30,6466
34,69,30,6467
25,65,25,6468
28,76,35,6469
23,13,34,6470
19,28,31,6471
32,78,34,6472
35,15,28,6473
31,18,29,6474
19,67,34,6475
36,74,33,6476
35,49,25,6477
25,67,34,6478
33,12,35,6479
29,50,27,6480
25,77,31,6481
32,68,28,6482
36,66,35,6483
29,64,30,6484
19,39,26,6485
23,48,25,6486
31,28,26,6487
21,49,30,6488
37,54,35,6489
24,10,32,6490
29,37,29,6491
34,54,26,6492
24,45,27,6493
21,78,32,6494
32,11,31,6495
25,25,34,6496
18,27,35,6497
22,42,26,6498
34,35,32,6499
22,20,26,6500
33,22,34,6501
18,37,33,6502
32,55,28,6503
19,33,33,6504
35,55,25,6505
31,66,29,6506
37,76,27,6507
24,32,28,6508
25,78,28,6509
28,62,33,6510
29,41,29,6511
21,23,29,6512
33,50,31,6513
35,29,35,6514
19,75,35,6515
32,53,34,6516
18,77,31,6517
27,26,30,6518
33,50,27,6519
35,12,35,6520
37,38,34,6521
21,25,26,6522
27,61,30,6523
30,70,28,6524
38,35,32,6525
22,61,25,6526
38,28,32,6527
28,53,28,6528
24,43,32,6529
25,22,29,6530
23,26,32,6531
19,20,31,6532
31,59,27,6533
34,32,28,6534
27,61,30,6535
24,29,32,6536
38,14,32,6537
23,78,25,6538
35,39,27,6539
38,60,25,6540
26,72,35,6541
26,47,32,6542
26,32,34,6543
26,39,30,6544
26,51,31,6545
25,34,29,6546
27,14,25,6547
21,78,30,6548
32,35,34,6549
27,18,30,6550
36,61,33,6551
20,80,25,6552
33,66,28,6553
22,64,33,6554
22,58,34,6555
30,70,35,6556
26,35,25,6557
18,75,27,6558
36,32,25,6559
25,53,34,6560
19,56,35,6561
21,80,28,6562
32,68,34,6563
32,22,28,6564
23,15,29,6565
26,64,28,6566
30,79,33,6567
24,21,27,6568
35,28,29,6569
26,73,26,6570
28,31,31,6571
18,64,26,6572
25,69,27,6573
20,35,35,6574
22,64,28,6575
27,80,31,6576
23,73,33,6577
19,32,32,6578
34,34,30,6579
36,47,27,6580
37,17,25,6581
31,31,35,6582
36,23,29,6583
24,27,33,6584
32,26,33,6585
36,10,31,6586
18,58,30,6587
28,78,26,6588
36,62,30,6589
23,46,34,6590
20,54,34,6591
23,15,28,6592
38,60,27,6593
20,67,27,6594
19,46,33,6595
27,71,35,6596
38,41,30,6597
18,14,25,6598
21,34,29,6599
33,56,27,6600
21,33,26,6601
25,12,28,6602
36,73,27,6603
27,75,35,6604
19,59,30,6605
23,18,26,6606
28,58,29,6607
31,38,27,6608
30,67,32,6609
31,34,27,6610
18,48,26,6611
24,12,26,6612
35,11,26,6613
37,27,35,6614
30,19,33,6615
32,31,31,6616
38,22,32,6617
34,53,30,6618
34,68,30,6619
23,57,34,6620
33,47,25,6621
36,44,28,6622
36,55,33,6623
34,80,30,6624
24,15,26,6625
20,68,28,6626
25,34,32,6627
35,43,32,6628
36,50,32,6629
38,19,27,6630
22,45,31,6631
18,72,28,6632
32,21,32,6633
31,46,27,6634
26,59,31,6635
38,13,28,6636
21,80,28,6637
24,26,30,6638
32,23,30,6639
33,77,26,6640
26,53,29,6641
19,41,26,6642
20,13,28,6643
35,19,28,6644
33,35,34,6645
26,46,32,6646
38,48,30,6647
24,72,35,6648
18,35,29,6649
29,14,29,6650
18,27,33,6651
28,13,25,6652
23,61,30,6653
27,24,28,6654
32,65,33,6655
25,66,34,6656
25,40,30,6657
29,47,32,6658
31,67,33,6659
37,52,27,6660
23,15,31,6661
30,64,34,6662
38,53,26,6663
24,13,25,6664
36,59,35,6665
35,29,27,6666
21,63,33,6667
21,20,29,6668
37,36,34,6669
38,23,33,6670
35,63,32,6671
32,78,30,6672
19,69,25,6673
26,35,28,6674
22,50,34,6675
37,52,33,6676
20,35,30,6677
19,73,31,6678
32,31,26,6679
35,69,29,6680
34,40,25,6681
37,15,25,6682
37,32,33,6683
35,66,32,6684
36,11,25,6685
18,51,34,6686
21,23,33,6687
19,60,34,6688
38,15,32,6689
32,48,31,6690
28,44,33,6691
21,31,33,6692
35,14,30,6693
34,53,33,6694
21,49,30,6695
38,69,32,6696
31,50,35,6697
38,80,27,6698
37,60,30,6699
30,68,33,6700
19,34,25,6701
19,79,35,6702
33,26,31,6703
37,51,34,6704
31,69,31,6705
31,70,26,6706
35,43,26,6707
34,30,29,6708
26,53,28,6709
36,71,33,6710
23,62,33,6711
36,27,29,6712
29,73,30,6713
28,46,25,6714
34,73,29,6715
28,67,25,6716
35,43,34,6717
30,22,26,6718
21,74,35,6719
35,55,31,6720
30,70,31,6721
19,72,32,6722
30,62,32,6723
37,44,30,6724
21,31,35,6725
18,26,26,6726
27,58,35,6727
37,48,29,6728
20,33,31,6729
24,24,35,6730
35,55,25,6731
32,55,26,6732
18,34,32,6733
26,63,29,6734
24,43,28,6735
24,60,25,6736
21,63,34,6737
24,73,29,6738
30,43,33,6739
38,72,26,6740
38,20,32,6741
20,51,25,6742
22,19,30,6743
37,80,29,6744
37,21,30,6745
25,50,29,6746
35,70,29,6747
30,60,25,6748
22,65,25,6749
36,47,29,6750
22,66,30,6751
26,61,29,6752
19,55,29,6753
26,69,31,6754
38,78,26,6755
28,58,26,6756
29,16,25,6757
28,21,32,6758
30,66,31,6759
32,53,28,6760
25,13,25,6761
27,55,25,6762
19,19,26,6763
26,66,32,6764
30,38,34,6765
35,24,34,6766
30,71,30,6767
38,18,25,6768
35,44,33,6769
31,69,35,6770
28,73,29,6771
33,45,27,6772
27,11,35,6773
36,66,29,6774
19,67,25,6775
33,32,31,6776
28,31,35,6777
36,69,32,6778
33,25,35,6779
26,10,34,6780
37,44,33,6781
28,63,30,6782
23,21,26,6783
29,17,35,6784
31,26,34,6785
30,26,31,6786
31,49,31,6787
19,21,32,6788
21,42,31,6789
27,22,35,6790
27,64,34,6791
27,73,30,6792
37,74,29,6793
18,67,28,6794
26,80,34,6795
19,46,32,6796
28,69,35,6797
35,38,29,6798
20,33,30,6799
31,57,29,6800
33,68,27,6801
26,19,33,6802
31,59,35,6803
18,19,35,6804
19,56,25,6805
30,56,26,6806
38,43,25,6807
31,17,30,6808
38,30,29,6809
25,30,26,6810
24,56,31,6811
26,47,25,6812
30,22,35,6813
29,12,35,6814
24,78,35,6815
24,71,26,6816
37,40,34,6817
22,43,30,6818
31,48,30,6819
20,18,28,6820
27,80,32,6821
35,65,27,6822
36,19,26,6823
25,40,30,6824
23,69,32,6825
37,38,28,6826
27,74,29,6827
36,40,31,6828
18,46,26,6829
31,68,27,6830
25,29,28,6831
25,44,32,6832
31,25,32,6833
35,72,27,6834
35,74,25,6835
23,20,27,6836
25,12,26,6837
25,35,34,6838
36,36,35,6839
33,60,34,6840
21,44,26,6841
34,14,35,6842
36,59,25,6843
23,20,29,6844
22,74,31,6845
35,52,26,6846
26,59,27,6847
26,50,34,6848
29,62,32,6849
33,55,25,6850
23,12,30,6851
30,43,29,6852
21,59,33,6853
20,49,34,6854
30,44,29,6855
20,24,28,6856
19,66,29,6857
36,26,26,6858
27,28,32,6859
31,55,26,6860
38,38,29,6861
34,50,34,6862
26,41,30,6863
37,62,28,6864
37,43,34,6865
31,15,27,6866
32,33,28,6867
38,22,29,6868
28,50,31,6869
30,49,26,6870
38,11,32,6871
22,48,28,6872
35,64,29,6873
21,50,28,6874
27,78,33,6875
38,63,26,6876
34,70,29,6877
23,18,30,6878
25,71,35,6879
22,63,29,6880
27,31,31,6881
28,47,34,6882
24,42,32,6883
36,67,30,6884
25,37,26,6885
32,17,26,6886
32,17,28,6887
22,63,35,6888
34,20,30,6889
20,26,28,6890
23,20,27,6891
23,70,32,6892
25,37,32,6893
35,74,32,6894
32,52,28,6895
20,76,25,6896
23,59,28,6897
37,25,30,6898
30,16,28,6899
22,23,27,6900
19,41,30,6901
36,54,25,6902
34,26,27,6903
26,50,31,6904
27,75,30,6905
21,57,27,6906
19,54,29,6907
38,28,31,6908
19,14,27,6909
31,75,35,6910
33,62,35,6911
29,63,32,6912
33,56,35,6913
36,75,35,6914
27,28,30,6915
38,78,34,6916
38,43,30,6917
22,52,29,6918
35,47,35,6919
35,57,31,6920
26,60,30,6921
34,42,27,6922
30,43,28,6923
20,26,29,6924
19,44,29,6925
20,80,26,6926
36,63,30,6927
28,33,25,6928
29,37,28,6929
31,63,31,6930
21,45,34,6931
18,63,35,6932
24,11,35,6933
36,31,32,6934
27,22,25,6935
37,51,30,6936
18,77,34,6937
34,12,31,6938
37,22,35,6939
22,31,30,6940
23,13,31,6941
22,69,27,6942
36,56,31,6943
22,52,26,6944
18,42,27,6945
21,52,28,6946
32,57,26,6947
22,35,34,6948
29,13,30,6949
30,33,25,6950
28,66,27,6951
35,41,25,6952
36,27,28,6953
32,58,29,6954
25,18,29,6955
19,30,28,6956
33,30,26,6957
37,72,32,6958
27,43,28,6959
31,50,34,6960
27,80,30,6961
22,64,34,6962
32,77,32,6963
24,12,27,6964
18,33,25,6965
24,37,27,6966
31,50,31,6967
31,63,25,6968
26,73,25,6969
22,65,33,6970
38,11,35,6971
29,77,35,6972
33,49,27,6973
35,69,29,6974
30,17,26,6975
28,58,26,6976
36,43,34,6977
37,28,30,6978
19,11,32,6979
26,52,33,6980
34,32,35,6981
37,57,35,6982
34,18,28,6983
36,54,26,6984
20,57,34,6985
31,12,25,6986
25,28,28,6987
26,18,27,6988
22,36,34,6989
38,76,27,6990
27,17,32,6991
36,38,34,6992
37,22,35,6993
37,33,32,6994
34,18,27,6995
24,14,27,6996
25,58,32,6997
18,57,34,6998
33,12,25,6999
24,33,35,7000
30,43,25,7001
19,30,33,7002
22,40,33,7003
38,58,27,7004
37,31,27,7005
24,79,33,7006
19,25,27,7007
24,61,26,7008
18,45,26,7009
27,22,30,7010
26,33,35,7011
31,33,33,7012
19,58,29,7013
36,23,30,7014
33,52,31,7015
24,32,30,7016
32,45,31,7017
36,63,27,7018
38,38,34,7019
36,58,25,7020
31,12,34,7021
33,32,25,7022
20,41,33,7023
38,35,28,7024
30,10,35,7025
33,28,33,7026
26,77,29,7027
28,44,29,7028
24,34,25,7029
28,58,25,7030
38,74,30,7031
22,53,27,7032
35,10,34,7033
31,41,34,7034
18,31,29,7035
29,76,35,7036
34,80,30,7037
38,40,35,7038
26,60,29,7039
20,13,28,7040
20,23,33,7041
27,54,27,7042
37,30,32,7043
31,62,35,7044
37,76,25,7045
19,72,30,7046
33,40,30,7047
37,43,30,7048
22,37,33,7049
20,35,32,7050
28,71,30,7051
20,55,25,7052
37,29,28,7053
28,73,26,7054
20,10,25,7055
26,38,26,7056
30,37,33,7057
38,67,25,7058
28,14,33,7059
18,80,25,7060
25,19,33,7061
24,53,26,7062
25,63,34,7063
35,18,25,7064
23,26,30,7065
29,55,35,7066
38,80,26,7067
31,52,33,7068
35,54,33,7069
20,42,29,7070
18,68,29,7071
24,48,29,7072
29,42,25,7073
29,63,30,7074
33,45,34,7075
24,60,30,7076
19,14,27,7077
38,29,35,7078
18,31,27,7079
30,33,34,7080
23,34,34,7081
30,18,35,7082
37,44,30,7083
33,45,28,7084
35,66,31,7085
32,30,30,7086
33,12,28,7087
34,55,33,7088
32,42,28,7089
20,18,32,7090
34,35,25,7091
20,10,35,7092
30,48,26,7093
28,74,31,7094
24,52,31,7095
21,44,25,7096
26,26,25,7097
29,62,25,7098
36,51,34,7099
37,51,28,7100
26,55,34,7101
21,42,28,7102
32,16,27,7103
19,58,35,7104
27,41,32,7105
32,66,26,7106
22,72,35,7107
32,54,27,7108
35,55,34,7109
22,67,28,7110
18,46,33,7111
28,12,28,7112
20,51,25,7113
23,59,29,7114
29,41,25,7115
25,76,32,7116
31,62,33,7117
28,49,25,7118
24,36,32,7119
31,43,27,7120
33,55,32,7121
36,13,35,7122
23,29,28,7123
25,31,25,7124
23,10,30,7125
28,17,34,7126
25,25,25,7127
18,47,35,7128
34,19,33,7129
31,32,32,7130
32,75,27,7131
27,41,34,7132
18,59,31,7133
23,15,30,7134
20,54,27,7135
36,79,29,7136
30,33,33,7137
21,44,30,7138
23,14,31,7139
35,55,27,7140
27,20,33,7141
22,14,29,7142
21,33,30,7143
32,64,29,7144
29,40,32,7145
29,76,30,7146
35,32,25,7147
36,45,27,7148
22,44,30,7149
29,68,29,7150
37,67,34,7151
33,19,25,7152
37,34,31,7153
18,68,31,7154
30,28,25,7155
38,23,27,7156
18,34,26,7157
31,30,29,7158
33,22,26,7159
27,34,35,7160
25,19,34,7161
18,53,30,7162
36,37,32,7163
23,42,26,7164
18,59,27,7165
30,23,26,7166
37,53,35,7167
18,56,35,7168
20,12,32,7169
30,22,32,7170
28,56,26,7171
36,71,33,7172
38,45,34,7173
37,28,30,7174
38,51,27,7175
27,49,34,7176
18,22,27,7177
24,78,31,7178
22,42,31,7179
20,50,28,7180
29,16,28,7181
32,26,35,7182
26,13,25,7183
21,15,25,7184
19,35,34,7185
21,36,34,7186
30,49,32,7187
38,25,27,7188
22,69,31,7189
37,19,29,7190
27,63,27,7191
24,56,26,7192
27,66,32,7193
38,45,26,7194
27,68,34,7195
30,48,28,7196
34,59,26,7197
35,80,27,7198
29,31,33,7199
36,44,29,7200
20,15,31,7201
20,19,34,7202
38,35,26,7203
29,60,29,7204
38,16,33,7205
29,63,30,7206
30,23,32,7207
19,38,25,7208
31,77,35,7209
19,29,26,7210
38,66,31,7211
25,20,34,7212
31,25,34,7213
38,60,29,7214
31,18,31,7215
33,56,33,7216
24,29,34,7217
22,43,31,7218
19,25,28,7219
35,13,31,7220
28,48,25,7221
34,48,32,7222
32,72,27,7223
36,17,35,7224
31,80,27,7225
27,42,30,7226
32,80,35,7227
27,65,32,7228
19,24,31,7229
28,40,30,7230
31,79,31,7231
18,18,30,7232
26,29,31,7233
19,51,30,7234
33,72,27,7235
32,18,26,7236
20,15,26,7237
30,44,26,7238
35,79,26,7239
34,40,30,7240
20,67,31,7241
25,69,32,7242
20,37,35,7243
29,60,29,7244
23,62,25,7245
19,56,34,7246
18,64,28,7247
29,34,28,7248
29,32,31,7249
35,57,32,7250
31,41,25,7251
19,44,29,7252
22,71,32,7253
22,78,35,7254
27,14,31,7255
26,37,25,7256
21,23,31,7257
29,68,35,7258
35,57,32,7259
33,52,33,7260
33,50,34,7261
22,57,26,7262
24,33,29,7263
38,25,33,7264
25,46,34,7265
36,44,27,7266
33,78,26,7267
27,63,31,7268
36,26,26,7269
33,15,27,7270
37,57,30,7271
33,38,27,7272
22,31,28,7273
21,35,35,7274
28,71,25,7275
37,31,34,7276
34,14,29,7277
33,66,30,7278
19,71,28,7279
19,10,33,7280
26,16,31,7281
26,70,25,7282
25,28,32,7283
23,62,28,7284
30,48,29,7285
21,19,25,7286
38,47,31,7287
27,13,26,7288
24,41,34,7289
34,37,26,7290
36,58,25,7291
27,39,32,7292
24,61,28,7293
33,23,25,7294
21,27,26,7295
24,32,27,7296
21,28,28,7297
28,50,26,7298
20,31,27,7299
19,54,25,7300
30,57,29,7301
24,23,31,7302
19,56,32,7303
22,61,25,7304
24,56,29,7305
30,38,33,7306
26,73,35,7307
21,57,31,7308
30,10,35,7309
24,65,35,7310
18,14,32,7311
29,32,27,7312
38,72,35,7313
28,43,34,7314
38,39,35,7315
33,66,25,7316
33,66,29,7317
27,10,25,7318
26,61,29,7319
29,51,28,7320
18,58,35,7321
35,75,34,7322
28,73,34,7323
20,11,26,7324
25,55,28,7325
18,44,35,7326
22,40,34,7327
37,66,25,7328
19,66,28,7329
30,16,32,7330
31,72,34,7331
21,41,29,7332
27,68,27,7333
38,63,32,7334
27,34,28,7335
25,10,25,7336
30,51,27,7337
31,44,25,7338
23,66,32,7339
25,52,25,7340
31,54,29,7341
28,29,34,7342
30,55,31,7343
23,13,25,7344
36,62,35,7345
24,64,26,7346
22,36,35,7347
23,18,25,7348
23,50,29,7349
30,10,34,7350
37,73,30,7351
38,57,31,7352
38,32,29,7353
21,49,27,7354
23,45,35,7355
30,22,29,7356
31,68,33,7357
32,74,28,7358
23,15,33,7359
22,64,25,7360
34,32,26,7361
34,34,29,7362
37,23,33,7363
26,67,35,7364
18,41,34,7365
22,77,32,7366
28,15,28,7367
22,54,25,7368
22,64,30,7369
34,43,34,7370
38,33,33,7371
20,19,32,7372
32,13,35,7373
35,67,31,7374
18,28,25,7375
33,41,27,7376
28,13,32,7377
23,73,35,7378
29,39,26,7379
36,31,33,7380
31,14,35,7381
33,34,28,7382
34,17,32,7383
27,68,33,7384
38,51,31,7385
29,52,35,7386
27,21,29,7387
23,44,31,7388
38,24,31,7389
25,32,33,7390
30,20,29,7391
32,33,34,7392
19,59,32,7393
31,35,25,7394
20,28,28,7395
21,54,34,7396
27,40,35,7397
20,30,25,7398
33,80,28,7399
20,62,34,7400
34,65,34,7401
26,14,34,7402
34,23,35,7403
32,31,31,7404
34,17,35,7405
34,75,34,7406
20,16,25,7407
20,30,27,7408
38,42,28,7409
33,14,35,7410
32,71,32,7411
29,44,32,7412
26,77,30,7413
29,52,30,7414
34,13,32,7415
32,78,27,7416
33,20,25,7417
32,24,27,7418
37,47,26,7419
36,67,32,7420
25,76,34,7421
25,71,30,7422
20,17,27,7423
27,77,29,7424
28,29,26,7425
25,57,28,7426
37,73,32,7427
24,77,25,7428
30,59,32,7429
29,20,31,7430
36,27,27,7431
34,12,28,7432
24,22,26,7433
25,11,30,7434
28,25,30,7435
24,10,30,7436
36,58,32,7437
21,18,33,7438
37,14,34,7439
38,66,28,7440
38,77,28,7441
30,62,28,7442
38,70,26,7443
25,73,25,7444
35,67,31,7445
37,37,28,7446
31,37,35,7447
37,45,29,7448
21,54,32,7449
37,33,28,7450
24,58,31,7451
37,62,32,7452
36,27,33,7453
34,57,34,7454
24,63,31,7455
18,64,30,7456
24,26,28,7457
18,72,30,7458
24,23,32,7459
34,68,26,7460
20,49,27,7461
28,10,29,7462
23,45,27,7463
26,42,28,7464
21,38,33,7465
36,15,25,7466
22,16,32,7467
35,26,30,7468
23,42,35,7469
28,41,27,7470
28,25,29,7471
28,75,28,7472
19,69,27,7473
27,37,25,7474
29,16,27,7475
32,38,27,7476
21,18,28,7477
35,72,31,7478
27,27,28,7479
21,55,26,7480
18,25,35,7481
27,25,32,7482
21,19,27,7483
32,68,28,7484
38,73,31,7485
31,72,34,7486
29,48,29,7487
35,54,26,7488
29,38,27,7489
30,44,30,7490
21,70,26,7491
18,40,27,7492
20,58,31,7493
31,12,33,7494
26,55,28,7495
31,42,29,7496
19,25,32,7497
26,44,28,7498
22,61,32,7499
30,66,28,7500
25,11,34,7501
18,14,25,7502
36,58,32,7503
19,12,35,7504
38,18,29,7505
38,46,28,7506
28,47,30,7507
33,12,34,7508
24,42,25,7509
21,31,35,7510
29,26,35,7511
22,62,25,7512
26,57,33,7513
25,75,28,7514
26,22,34,7515
34,67,34,7516
21,70,26,7517
29,22,33,7518
21,24,29,7519
20,29,25,7520
22,22,29,7521
27,21,28,7522
25,12,29,7523
29,49,34,7524
34,11,31,7525
32,51,33,7526
18,74,32,7527
20,22,35,7528
25,71,29,7529
34,51,28,7530
23,22,34,7531
33,66,30,7532
22,69,32,7533
27,12,25,7534
22,24,29,7535
32,35,31,7536
34,10,35,7537
31,38,26,7538
36,49,27,7539
32,13,33,7540
19,30,35,7541
36,73,29,7542
33,74,27,7543
35,52,34,7544
33,44,29,7545
26,56,25,7546
22,18,26,7547
18,42,26,7548
31,10,25,7549
30,51,25,7550
19,11,25,7551
21,12,28,7552
30,23,25,7553
21,58,34,7554
27,15,28,7555
34,23,31,7556
19,51,29,7557
33,67,35,7558
31,52,27,7559
36,32,25,7560
37,21,28,7561
18,74,29,7562
25,12,27,7563
38,47,27,7564
25,42,29,7565
33,16,28,7566
18,57,29,7567
33,24,34,7568
28,29,26,7569
32,40,30,7570
18,32,25,7571
25,66,33,7572
33,45,30,7573
27,53,25,7574
21,18,34,7575
31,67,28,7576
38,20,29,7577
38,76,25,7578
27,50,27,7579
32,41,31,7580
38,17,34,7581
29,33,31,7582
32,13,34,7583
33,21,32,7584
23,61,34,7585
18,41,29,7586
24,32,32,7587
19,64,25,7588
21,70,26,7589
21,55,35,7590
37,49,34,7591
22,60,28,7592
29,14,25,7593
36,50,35,7594
22,48,34,7595
23,12,32,7596
31,66,30,7597
28,61,26,7598
33,12,34,7599
38,46,26,7600
25,44,29,7601
25,72,25,7602
24,14,35,7603
35,58,25,7604
37,20,25,7605
32,18,29,7606
30,76,25,7607
31,62,30,7608
31,54,28,7609
38,34,29,7610
28,14,27,7611
21,36,29,7612
24,38,29,7613
21,62,34,7614
23,75,29,7615
27,45,26,7616
25,42,35,7617
20,71,25,7618
31,80,26,7619
32,47,27,7620
35,25,29,7621
23,67,31,7622
32,64,35,7623
20,22,35,7624
19,73,33,7625
34,34,34,7626
18,37,25,7627
19,76,34,7628
32,45,35,7629
31,41,35,7630
26,43,34,7631
32,27,32,7632
28,50,35,7633
27,44,27,7634
35,14,33,7635
19,57,31,7636
26,70,31,7637
28,47,29,7638
18,12,28,7639
24,24,33,7640
27,27,33,7641
23,49,35,7642
29,75,29,7643
37,29,35,7644
23,37,35,7645
21,22,35,7646
36,37,34,7647
24,46,34,7648
32,47,25,7649
31,59,25,7650
21,56,25,7651
18,34,25,7652
29,63,35,7653
30,31,35,7654
31,78,29,7655
29,54,32,7656
23,29,27,7657
32,27,27,7658
36,10,26,7659
20,80,25,7660
28,32,33,7661
33,80,30,7662
29,42,31,7663
18,75,35,7664
27,32,30,7665
19,29,31,7666
37,24,27,7667
36,22,30,7668
34,74,32,7669
26,62,31,7670
23,25,32,7671
26,43,29,7672
19,49,34,7673
21,49,30,7674
20,51,35,7675
18,50,32,7676
19,66,31,7677
27,23,27,7678
25,34,29,7679
35,30,25,7680
21,68,30,7681
35,53,26,7682
26,48,32,7683
29,73,30,7684
30,47,33,7685
25,34,35,7686
21,43,27,7687
22,38,29,7688
33,13,35,7689
28,42,27,7690
18,59,27,7691
33,37,32,7692
25,56,26,7693
22,73,34,7694
30,69,27,7695
36,56,32,7696
28,62,34,7697
23,12,27,7698
18,55,35,7699
35,55,34,7700
34,53,29,7701
27,73,31,7702
19,65,30,7703
23,18,33,7704
18,40,30,7705
20,21,31,7706
26,23,28,7707
32,45,28,7708
34,57,28,7709
23,23,27,7710
38,65,27,7711
18,22,26,7712
29,56,33,7713
35,59,30,7714
33,68,34,7715
22,33,31,7716
21,76,31,7717
24,19,30,7718
18,15,29,7719
33,33,30,7720
34,79,31,7721
22,78,31,7722
38,62,31,7723
33,78,28,7724
25,22,32,7725
22,36,35,7726
21,51,25,7727
18,42,31,7728
35,75,30,7729
23,30,31,7730
26,47,31,7731
22,63,32,7732
19,71,29,7733
27,54,28,7734
22,57,32,7735
23,35,32,7736
25,60,27,7737
20,71,34,7738
27,64,25,7739
25,10,28,7740
38,64,26,7741
35,44,25,7742
33,54,26,7743
32,38,35,7744
26,10,35,7745
28,16,35,7746
22,68,34,7747
21,78,29,7748
36,34,32,7749
26,29,32,7750
35,43,29,7751
31,49,28,7752
25,10,28,7753
27,27,27,7754
34,76,31,7755
30,42,30,7756
27,51,34,7757
34,64,30,7758
32,57,31,7759
37,19,26,7760
32,78,26,7761
27,23,33,7762
34,25,26,7763
19,78,29,7764
27,70,28,7765
35,64,25,7766
22,72,29,7767
26,51,31,7768
30,59,25,7769
24,58,30,7770
24,61,31,7771
37,71,33,7772
21,69,28,7773
18,55,34,7774
36,56,28,7775
25,42,31,7776
36,80,35,7777
20,44,35,7778
19,79,33,7779
37,49,30,7780
18,24,31,7781
25,31,26,7782
32,45,34,7783
19,62,28,7784
32,71,31,7785
23,23,29,7786
22,47,29,7787
37,77,29,7788
33,25,34,7789
24,35,31,7790
19,22,34,7791
23,68,25,7792
24,39,28,7793
19,52,31,7794
19,47,31,7795
37,38,28,7796
28,27,35,7797
23,48,28,7798
21,49,25,7799
25,70,33,7800
30,62,30,7801
35,67,30,7802
30,69,31,7803
24,49,35,7804
27,55,29,7805
37,38,28,7806
19,28,26,7807
36,72,27,7808
25,59,33,7809
27,38,35,7810
24,18,30,7811
32,20,35,7812
26,48,33,7813
18,61,25,7814
27,15,34,7815
18,50,30,7816
28,47,28,7817
35,40,35,7818
32,36,29,7819
22,63,33,7820
18,70,35,7821
20,63,30,7822
28,63,25,7823
36,28,27,7824
26,25,29,7825
20,61,31,7826
35,53,28,7827
18,28,33,7828
31,74,27,7829
24,74,34,7830
21,10,29,7831
22,41,35,7832
28,27,26,7833
34,17,34,7834
27,54,28,7835
32,55,27,7836
31,67,31,7837
35,49,30,7838
21,19,25,7839
26,16,27,7840
19,53,32,7841
20,72,32,7842
35,71,30,7843
18,53,31,7844
35,73,32,7845
29,69,26,7846
27,76,26,7847
21,71,32,7848
22,67,33,7849
27,77,29,7850
35,52,27,7851
35,25,34,7852
34,17,33,7853
21,11,32,7854
26,33,27,7855
28,51,30,7856
34,53,27,7857
26,16,27,7858
25,45,30,7859
23,38,26,7860
33,37,35,7861
28,58,32,7862
18,20,27,7863
32,27,29,7864
34,22,27,7865
25,18,32,7866
23,68,27,7867
22,32,30,7868
27,12,27,7869
38,75,35,7870
35,52,26,7871
24,79,33,7872
36,22,35,7873
22,14,30,7874
